鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路1~30號,17.38,住,,,1070413,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023.0,131.97,2,2,1,有,有,6130000,51668.0,坡道平面,42.36,1500000,,RPQOMLQKJHOFFGH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路1~30號,24.57,住,,,1070413,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023.0,170.21,3,2,2,有,有,8470000,54634.0,坡道平面,43.55,1550000,,RPROMLQKJHOFFGH98CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路1~30號,21.06,住,,,1070324,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023.0,153.26999999999995,3,2,1,有,有,7500000,54098.0,坡道平面,42.36,1500000,,RPSOMLQKJHOFFGH09CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中豐路91~120號,32.05,住,,,1071215,土地1建物1車位2,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627.0,236.52,3,2,2,有,有,18198000,91351.0,坡道平面,69.1,2904000,,RPTNMLOKJHOFFGH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文化街24巷1~30號,25.44,住,,,1071122,土地1建物2車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821210.0,178.63,4,2,2,有,有,6480000,36276.0,坡道平面,0.0,0,,RPQNMLTLKINFFGH66CA
八德區,房地(土地+建物)+車位,桃園市八德區廣興二路61~90號,40.91,住,,,1071102,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040804.0,199.4,3,2,2,有,有,11250000,61042.0,坡道平面,34.76,1200000,,RPUNMLSLKINFFFH86CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福祿一街61~90號,29.41,住,,,1071030,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040915.0,169.53,3,2,2,有,有,10680000,69345.0,坡道平面,37.87,1550000,,RPPNMLRKJHOFFEH58CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區奉化路211~240號,31.09,住,,,1071204,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940921.0,163.03,3,2,2,有,有,10700000,65632.0,坡道平面,0.0,0,,RPOOMLNJJHOFFEH08CA
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段61~90號,19.8,住,,,1071009,土地1建物1車位2,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060815.0,185.83,3,2,2,有,有,15460000,116224.0,坡道平面,71.74,2200000,車位總價中無法拆分個別車位價格。,RPQOMLRLKINFFEH98CA
桃園區,房地(土地+建物),桃園市桃園區寶慶路421~450號,16.82,住,,,1071028,土地1建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831005.0,134.1,3,2,2,有,有,7250000,54064.0,,0.0,0,,RPOOMLKKJHOFFAH47CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路61~90號,17.2,商,,,1071123,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102.0,171.75,3,2,2,有,有,12550000,76719.0,坡道平面,28.37,1550000,,RPPNMLLLJHOFFAH67CA
桃園區,房地(土地+建物),桃園市桃園區幸福路271~300號,9.83,商,,,1071121,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102.0,90.68,2,2,1,有,有,7150000,78849.0,,0.0,0,,RPQNMLLLJHOFFAH77CA
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路241~270號,11.06,商,,,1071209,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102.0,114.72,2,2,1,有,有,7600000,73538.0,坡道平面,28.37,1250000,,RPSNMLLLJHOFFAH97CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路二段151~180號,18.72,住,,,1071017,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920819.0,174.29000000000005,3,2,2,有,有,9850000,56515.0,坡道平面,0.0,0,,RPTRMLRJJHOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街1~30號,47.84,住,,,1071125,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970331.0,297.39,4,2,3,有,有,19000000,63889.0,坡道平面,56.1,0,,RPSOMLSLKINFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民光東路43巷1~30號,21.59,住,,,1071117,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070206.0,150.26,2,2,2,有,有,7000000,62179.0,坡道平面,48.94,700000,,RPVQMLSLKINFFAH76CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民光東路43巷31~60號,20.78,住,,,1071201,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070206.0,146.4,2,2,2,有,有,7300000,61564.0,坡道平面,48.94,1300000,,RPWQMLSLKINFFAH86CA
桃園區,房地(土地+建物),桃園市桃園區青田街211~240號,18.32,住,,,1071129,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921113.0,115.03,3,2,2,有,有,5790000,50335.0,,0.0,0,,RPUPMLQLKINFFAH98CA
桃園區,房地(土地+建物),桃園市桃園區寶慶路510巷1~30號,14.3,住,,,1071022,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821210.0,125.14,3,2,2,有,有,5800000,46348.0,,0.0,0,,RPTNMLRLKINFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,36.56,住,,,1071210,土地1建物1車位2,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824.0,273.89,3,2,2,有,有,26080000,95221.0,坡道平面,36.46,0,,RPUQMLSLKINFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街190巷1~30號,41.96,住,,,1070921,土地1建物2車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830908.0,332.41,5,2,3,有,有,15800000,47532.0,坡道平面,0.0,0,,RPVOMLSJJHOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路121~150號,23.45,住,,,1071204,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070824.0,175.17000000000004,3,2,2,有,有,12000000,77381.0,坡道平面,40.77,1600000,,RPWPMLSKJHOFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈光街91巷1~30號,19.44,住,,,1071219,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060123.0,144.88,2,2,1,有,有,8790000,73540.0,坡道平面,49.83,1800000,,RPPQMLSKJHOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈光街91巷1~30號,26.66,住,,,1071219,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060123.0,227.1,3,2,2,有,有,12500000,69305.0,坡道平面,97.24,3500000,,RPXNMLTKJHOFFAH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路239巷1~30號,13.25,住,,,1071123,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890302.0,163.47,3,2,2,有,有,6400000,39151.0,坡道平面,0.0,0,,RPVNMLOLJHOFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區中華路二段301~330號,13.79,住,,,1071118,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830924.0,148.54,3,2,2,有,有,6380000,42951.0,,0.0,0,,RPQQMLLLJHOFFBH18CA
蘆竹區,房地(土地+建物),桃園市蘆竹區南平街1~30號,10.86,商,,,1071126,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,901003.0,108.96,3,2,2,有,有,7400000,67915.0,,0.0,0,,RPUOMLQLKINFFEH66CA
大園區,房地(土地+建物)+車位,桃園市大園區致遠一路61~90號,45.41,住,,,1071209,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041103.0,250.87,3,2,2,有,有,18100000,72080.0,坡道平面,41.38,3000000,,RPXNMLRLKINFFEH96CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大福路121~150號,27.22,住,,,1071202,土地1建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050112.0,190.13,3,2,2,有,有,9520000,54852.0,坡道平面,33.89,950000,,RPTNMLTLKINFFEH76CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大福路121~150號,26.95,住,,,1071117,土地1建物1車位2,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050112.0,222.35,3,2,2,有,有,10410000,55056.0,坡道平面,67.78,1900000,,RPUNMLTLKINFFEH86CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大興路361~390號,38.52,住,,,1071014,土地1建物1車位2,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050415.0,318.6,4,2,2,有,有,14650000,58097.0,坡道平面,100.86,2000000,,RPWNMLTLKINFFEH07CA
平鎮區,房地(土地+建物),桃園市平鎮區大連街91~120號,8.75,商,,,1071115,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701.0,89.61,2,2,1,有,有,5500000,61377.0,,0.0,0,,RPQPMLSJJHOFFGH09CA
平鎮區,房地(土地+建物),桃園市平鎮區延平路二段1~30號,14.27,住,,,1071203,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930625.0,120.97,3,2,2,有,有,5300000,43813.0,,0.0,0,,RPUOMLOLJHOFFGH56CA
平鎮區,房地(土地+建物),桃園市平鎮區德育路二段104巷1~30號,19.41,住,,,1071202,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000117.0,154.75,3,1,2,有,無,8280000,53506.0,,0.0,0,,RPQNMLTLJHOFFGH56CA
龜山區,房地(土地+建物),桃園市龜山區光?路千禧新城61~90號,24.36,住,,,1071121,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920821.0,138.0,3,2,2,有,無,6050000,43841.0,,0.0,0,,RPXNMLRLKINFFHH27CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路1081~1110號,14.41,住,,,1071203,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930727.0,162.85,4,2,2,有,有,13500000,82898.0,坡道平面,0.0,2200000,含增建或未登記建物。;,RPWOMLNJJHOFFAH58DA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路211~240號,14.9,住,,,1071110,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830602.0,160.25,3,2,2,有,有,6560000,45458.0,坡道平面,40.14,1100000,含增建或未登記建物。,RPTOMLMJJHOFFAH18DA
龜山區,房地(土地+建物)+車位,桃園市龜山區光?路千禧新城31~60號,30.12,住,,,1051215,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920821.0,161.13,3,2,2,有,有,6600000,40961.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOJJHOFFHH68EA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區環南路三段181~210號,9.27,住,,,1071123,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930701.0,114.97,2,2,1,有,有,5580000,48534.0,坡道平面,0.0,1200000,含增建或未登記建物。,RPOOMLOJJHOFFGH48DA
龜山區,房地(土地+建物)+車位,桃園市龜山區長峰路61~90號,14.76,住,,,1071204,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030224.0,132.73000000000002,2,1,1,有,有,6650000,50102.0,坡道平面,28.83,0,,RPOOMLOKJHOFFHH58CA
龜山區,房地(土地+建物)+車位,桃園市龜山區長壽路269巷31~60號,18.47,住,,,1071202,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030117.0,124.9,2,2,1,有,有,6600000,52842.0,坡道平面,34.93,0,,RPTNMLNJJHOFFHH78CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區文心路151~180號,13.04,商,,,1071218,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817.0,124.98,2,1,1,有,有,6395000,51168.0,坡道平面,31.43,0,,RPVOMLSJJHOFFGH86CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路181~210號,14.69,住,,,1050301,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,121.42,2,2,1,有,無,5860000,48861.0,坡道平面,27.07,1250000,,RPTOMLSLKINFFGH96CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路211~240號,14.76,住,,,1050727,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,121.71,2,2,1,有,無,5960000,50824.0,坡道平面,27.07,1150000,,RPUOMLSLKINFFGH07CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路211~240號,20.35,住,,,1050301,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,157.93,3,2,2,有,無,7800000,49289.0,坡道平面,27.07,1350000,,RPVOMLSLKINFFGH17CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路211~240號,21.26,住,,,1071019,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,163.73000000000005,3,2,2,有,無,8300000,51222.0,坡道平面,27.07,1300000,,RPWOMLSLKINFFGH27CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路151~180號,34.26,住,,,1071029,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,253.82,4,2,2,有,有,14780000,61880.0,坡道平面,56.18,2550000,,RPPPMLPKJHOFFFH68CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路91~120號,28.82,住,,,1071108,土地1建物1車位3,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,252.38,4,2,2,有,有,14080000,61836.0,坡道平面,87.75,3900000,,RPQPMLPKJHOFFFH78CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路151~180號,24.74,住,,,1071118,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,171.8,3,2,2,有,有,10440000,63066.0,坡道平面,29.25,1450000,,RPRPMLPKJHOFFFH88CA
八德區,房地(土地+建物),桃園市八德區前程街1~30號,7.93,住,,,1071211,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840418.0,73.72999999999998,2,1,1,有,有,3600000,48827.0,,0.0,0,,RPSOMLSLKINFFFH76CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區仁愛路三段31~60號,36.66,住,,,1071207,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890816.0,221.57,4,2,2,有,有,15300000,69053.0,坡道平面,0.0,0,,RPXNMLTJJHOFFEH86CA
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段61~90號,13.11,住,,,1071111,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060815.0,112.6,2,1,1,有,有,9500000,84369.0,坡道平面,35.87,0,,RPXOMLKKJHOFFEH78CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區奉化路211~240號,35.61,住,,,1071203,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940921.0,186.69,4,2,2,有,無,9000000,48208.0,坡道平面,28.21,0,,RPQNMLSLJHOFFEH88CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區中正路181~210號,15.63,住,,,1071211,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930325.0,177.58,4,2,2,有,有,12500000,70395.0,坡道平面,0.0,0,,RPROMLRLKINFFEH09CA
桃園區,房地(土地+建物),桃園市桃園區安慶街133巷1~30號,10.99,住,,,1071114,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830411.0,93.52,3,2,2,有,有,4900000,52395.0,,0.0,0,,RPVNMLLKJHOFFAH18CA
桃園區,房地(土地+建物),桃園市桃園區國際路一段1171~1200號,9.69,住,,,1071112,土地1建物1車位0,六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861128.0,104.4,3,2,2,有,有,6050000,57950.0,,0.0,0,,RPQOMLTJJHOFFAH48CA
桃園區,房地(土地+建物),桃園市桃園區春日路1471~1500號,23.19,住,,,1071120,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951116.0,124.59,3,2,2,有,無,7000000,56184.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLNJJHOFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德六街1~30號,38.0,商,,,1071126,土地1建物1車位4,二十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060920.0,501.53,4,2,4,有,有,55560000,124025.0,坡道平面,100.32,5800000,,RPXNMLMJJHOFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德六街1~30號,36.31,商,,,1071105,土地1建物1車位3,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060920.0,476.45,4,2,4,有,有,53440000,119489.0,坡道平面,75.24,5500000,,RPPOMLMJJHOFFAH67CA
桃園區,房地(土地+建物),桃園市桃園區介壽路1~30號,8.39,住,,,1071117,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920728.0,63.61,2,1,1,有,有,4500000,70744.0,,0.0,0,,RPUSMLSLKINFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區介壽路1~30號,8.64,住,,,1071210,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920728.0,95.66,2,1,1,有,無,5000000,52268.0,坡道平面,30.33,0,,RPWOMLLKJHOFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中路47巷31~60號,19.88,住,,,1071203,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921031.0,192.28,4,2,2,有,有,9900000,51487.0,坡道平面,0.0,0,,RPTNMLKKJHOFFAH87CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春三路1~30號,41.45,住,,,1071118,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980415.0,269.96000000000004,4,2,3,有,有,15380000,56971.0,坡道平面,0.0,0,,RPQRMLMJJHOFFBH18CA
中壢區,房地(土地+建物)+車位,桃園市中壢區自立五街1~30號,35.27,住,,,1071130,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920311.0,201.37,4,2,2,有,有,7200000,35755.0,坡道平面,23.65,0,,RPQNMLNJJHOFFBH87CA
中壢區,房地(土地+建物),桃園市中壢區中華路二段301~330號,11.67,住,,,1071206,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830924.0,119.08,3,2,2,有,有,5150000,43248.0,,0.0,0,,RPRNMLNJJHOFFBH97CA
